Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
2626,Operations,28,47867,15,36.1,62.9,No
2627,Engineering,65,108981,6,33.9,100.0,Yes
2628,Marketing,34,72778,9,44.4,85.3,Yes
2629,Sales,45,98496,12,51.5,85.3,Yes
2630,Marketing,31,64089,10,46.7,93.1,Yes
2631,Operations,22,57298,12,33.6,75.1,Yes
2632,Engineering,36,82557,5,47.9,98.8,Yes
2633,Operations,35,44381,11,44.3,77.5,Yes
2634,Operations,34,59930,5,40.8,61.2,No
2635,Customer Support,36,56632,5,34.3,69.4,No
2636,Engineering,40,93945,8,44.8,58.0,No
2637,Human Resources,36,49076,8,41.7,69.8,Yes
2638,Engineering,25,56029,4,47.6,78.4,No
2639,Customer Support,42,56480,8,35.5,77.8,No
2640,Customer Support,22,50151,14,36.1,82.5,Yes
2641,Marketing,22,67978,5,44.2,55.9,No
2642,IT,45,119288,8,37.8,92.4,Yes
2643,Marketing,43,70472,10,44.3,100.0,Yes
2644,Finance,37,72026,8,38.5,100.0,Yes
2645,Sales,24,69627,8,53.2,95.2,No
2646,Operations,30,65715,9,52.0,69.5,No
2647,Sales,35,82681,10,42.1,87.8,Yes
2648,IT,22,48991,9,41.2,76.3,Yes
2649,Operations,30,52198,10,44.5,81.7,No
2650,Operations,44,73670,9,43.5,80.1,Yes
2651,Sales,52,105591,6,41.0,63.6,No
2652,Engineering,33,98351,0,42.4,78.7,No
2653,Engineering,45,107271,8,36.1,92.1,Yes
2654,Human Resources,22,49122,1,46.1,88.7,Yes
2655,Sales,44,89930,2,51.4,86.1,Yes
2656,Customer Support,29,55307,9,43.4,71.6,No
2657,Finance,41,96631,4,48.7,82.4,No
2658,Engineering,35,91897,1,45.0,72.2,No
2659,Human Resources,51,69965,5,36.4,59.5,No
2660,Marketing,29,65691,9,35.7,81.4,Yes
2661,Finance,44,103192,7,38.7,74.0,No
2662,Marketing,35,74368,10,42.8,100.0,Yes
2663,IT,36,94189,5,35.7,74.5,Yes
2664,Marketing,36,87222,9,41.7,85.1,Yes
2665,Customer Support,29,52144,13,40.2,96.6,Yes
2666,IT,37,81644,7,40.3,79.2,Yes
2667,Engineering,37,106232,7,42.1,61.2,No
2668,Customer Support,40,47306,8,48.4,39.0,No
2669,Sales,38,68363,10,44.9,100.0,Yes
2670,IT,45,106350,4,42.6,87.1,Yes
2671,Human Resources,47,74667,4,44.7,66.3,No
2672,IT,27,62578,6,44.6,57.3,No
2673,IT,46,96708,4,44.3,74.1,No
2674,IT,26,68727,5,42.1,63.6,No
2675,Operations,43,67670,13,45.1,92.7,Yes
2676,Engineering,44,118263,6,34.7,61.7,No
2677,Sales,22,69012,5,51.9,71.5,No
2678,Human Resources,38,61024,4,37.6,62.2,No
2679,Engineering,33,80976,10,45.5,74.5,Yes
2680,Operations,30,47853,10,43.1,100.0,Yes
2681,Engineering,51,137557,14,54.5,100.0,Yes
2682,Customer Support,31,56455,7,34.7,94.8,Yes
2683,Finance,29,68569,5,52.5,62.5,No
2684,IT,38,101708,1,40.5,73.3,Yes
2685,Sales,44,87864,8,47.9,100.0,Yes
2686,IT,36,85262,3,41.1,74.9,Yes
2687,Customer Support,49,71533,7,44.3,81.3,Yes
2688,Marketing,43,71368,9,41.5,76.9,Yes
2689,Finance,22,64114,8,44.3,64.4,No
2690,Operations,32,63129,8,44.4,65.1,No
2691,Engineering,32,80297,8,44.3,91.0,Yes
2692,Marketing,42,87148,8,37.3,100.0,Yes
2693,Human Resources,22,59920,4,31.2,70.5,No
2694,Sales,63,98973,6,46.8,71.8,No
2695,Human Resources,43,49290,6,48.5,67.2,Yes
2696,Sales,39,57938,11,43.4,100.0,Yes
2697,Sales,49,92660,6,48.1,64.0,Yes
2698,Sales,61,98337,10,39.1,62.4,No
2699,Customer Support,46,66614,10,35.8,85.6,Yes
2700,Marketing,47,86384,3,41.2,62.3,No
2701,Customer Support,39,44545,13,37.9,85.2,Yes
2702,Marketing,36,52835,11,45.5,87.5,Yes
2703,Engineering,33,92115,8,34.7,93.4,Yes
2704,Marketing,29,66218,8,40.3,71.6,No
2705,Marketing,31,62814,6,38.5,60.8,Yes
2706,Sales,24,48692,14,41.4,99.2,Yes
2707,Finance,37,93258,8,40.1,91.0,Yes
2708,Engineering,22,86689,11,43.1,90.3,Yes
2709,Finance,39,93440,9,43.6,100.0,Yes
2710,Operations,37,58482,10,43.2,90.8,Yes
2711,Engineering,39,97245,7,36.6,66.5,No
2712,Sales,32,59154,5,43.9,70.0,Yes
2713,Operations,65,110075,9,48.5,67.4,No
2714,Marketing,51,90193,5,34.4,70.0,No
2715,Sales,25,48495,13,42.1,72.6,Yes
2716,Customer Support,40,56816,8,33.4,93.9,No
2717,Sales,31,78287,5,40.6,85.4,Yes
2718,Operations,27,54152,3,43.0,74.1,No
2719,Customer Support,24,44000,15,35.4,67.2,Yes
2720,Engineering,42,82287,5,38.6,69.3,Yes
2721,Sales,31,79420,9,45.1,96.7,Yes
2722,Sales,47,83412,8,38.7,79.5,No
2723,Engineering,47,72930,6,50.0,71.4,Yes
2724,Sales,51,91787,6,42.7,89.8,Yes
2725,Operations,29,67683,9,42.5,75.2,No
2726,Sales,42,81385,5,43.6,82.4,Yes
2727,Marketing,44,102620,10,37.1,73.3,No
2728,Customer Support,33,56995,8,43.0,52.9,No
2729,IT,30,85115,8,42.0,84.0,No
2730,Finance,54,107096,5,33.0,62.7,No
2731,Engineering,40,96996,0,37.0,67.1,No
2732,Finance,44,92398,4,40.4,98.0,Yes
2733,Marketing,29,61957,7,43.5,100.0,Yes
2734,Human Resources,25,53441,5,44.8,40.2,No
2735,Sales,32,63956,10,44.5,80.3,Yes
2736,IT,36,74720,11,47.4,66.6,No
2737,Marketing,27,52136,7,44.1,76.6,Yes
2738,Engineering,37,122582,6,50.6,71.8,No
2739,Human Resources,22,50523,4,37.8,61.2,No
2740,Human Resources,26,52701,4,38.4,65.8,No
2741,IT,44,84053,7,41.9,71.4,Yes
2742,Operations,44,80919,8,41.0,66.9,No
2743,Operations,34,62880,8,47.1,75.5,No
2744,Sales,27,70597,5,40.1,73.4,No
2745,Human Resources,27,43784,5,34.1,78.5,No
2746,Marketing,34,72092,6,40.8,85.9,Yes
2747,Sales,44,83154,7,50.9,69.4,No
2748,Engineering,47,95420,6,44.0,78.4,Yes
2749,Operations,33,69937,8,47.3,80.8,No
2750,Sales,26,51699,6,51.7,91.9,Yes
2751,Marketing,40,83523,4,42.7,86.5,Yes
2752,Engineering,29,91080,3,40.6,71.2,No
2753,Sales,32,64583,6,50.8,73.7,No
2754,Engineering,51,99446,6,45.9,64.2,No
2755,Customer Support,46,62438,9,35.1,93.8,Yes
2756,IT,39,97090,10,37.6,100.0,Yes
2757,Customer Support,25,45678,14,37.8,54.5,No
2758,Marketing,40,82007,5,44.6,95.6,Yes
2759,Sales,48,118352,5,41.1,86.4,Yes
2760,Marketing,34,65038,5,41.5,89.7,Yes
2761,Marketing,51,66176,7,44.6,64.7,Yes
2762,IT,50,121379,2,40.0,83.7,No
2763,Sales,54,126251,7,46.1,69.4,No
2764,Marketing,41,82701,9,43.0,78.9,Yes
2765,Engineering,43,85524,9,45.0,61.8,No
2766,Engineering,52,112666,8,42.3,98.9,Yes
2767,Operations,42,59919,13,43.5,92.3,Yes
2768,Marketing,32,74776,8,45.1,59.8,No
2769,Human Resources,33,45207,9,29.7,75.1,No
2770,Human Resources,40,60163,9,43.4,75.8,No
2771,Marketing,25,51385,10,43.3,75.4,Yes
2772,Operations,36,67255,9,50.1,89.1,Yes
2773,IT,48,99513,6,43.3,72.2,Yes
2774,Customer Support,22,45371,8,33.9,90.8,No
2775,Operations,53,83278,7,44.4,99.9,Yes
2776,Engineering,49,94231,6,38.1,57.4,No
2777,Operations,33,68923,0,48.6,73.3,No
2778,Marketing,43,79712,8,31.2,76.0,No
2779,Engineering,38,81083,3,35.6,85.0,Yes
2780,IT,50,144303,6,36.2,82.5,Yes
2781,Sales,47,99003,8,38.5,100.0,Yes
2782,IT,23,69905,7,39.7,80.3,Yes
2783,Marketing,43,97346,8,39.3,70.9,No
2784,Finance,35,107845,5,46.3,65.6,Yes
2785,Operations,38,66517,12,36.4,79.0,No
2786,IT,30,85220,8,38.9,80.8,Yes
2787,Finance,55,94123,5,44.0,82.3,Yes
2788,Finance,48,99161,6,39.3,97.8,Yes
2789,Sales,30,69850,7,38.4,53.3,No
2790,Marketing,24,61046,6,43.8,78.4,Yes
2791,Engineering,34,94072,5,44.3,91.0,Yes
2792,Operations,42,78046,12,35.5,71.6,No
2793,Marketing,40,79744,9,39.3,88.7,Yes
2794,Operations,50,65471,15,41.5,77.1,No
2795,Sales,45,77330,10,52.3,93.9,Yes
2796,Sales,47,84826,7,37.4,57.1,No
2797,Operations,41,67994,14,42.2,85.2,Yes
2798,Sales,24,75013,8,48.0,82.8,Yes
2799,Sales,36,65384,8,44.5,72.1,No
2800,Sales,48,88581,12,49.3,76.6,Yes
2801,Customer Support,37,65091,5,30.1,75.5,No
2802,Operations,43,69716,8,38.8,76.6,Yes
2803,Human Resources,34,61577,2,38.7,71.0,No
2804,Engineering,27,78129,4,44.0,69.1,Yes
2805,Engineering,36,95959,2,42.0,91.8,No
2806,Operations,41,68566,5,46.4,85.2,Yes
2807,Operations,31,67103,10,42.7,74.2,No
2808,Engineering,35,69909,3,36.8,82.0,Yes
2809,Engineering,28,76774,9,44.2,62.0,No
2810,Sales,49,99017,9,38.9,98.3,Yes
2811,Operations,35,70203,11,40.1,78.2,Yes
2812,Operations,52,100363,15,38.5,77.7,Yes
2813,Engineering,53,109384,11,42.7,95.9,Yes
2814,Sales,37,98242,9,44.7,84.8,Yes
2815,Sales,27,61638,8,40.4,77.9,Yes
2816,Customer Support,22,53008,11,34.8,75.3,Yes
2817,Engineering,23,83298,5,40.6,70.8,Yes
2818,Operations,24,46600,7,46.5,51.4,No
2819,Finance,51,110149,10,43.1,100.0,Yes
2820,Human Resources,39,61622,5,41.1,89.3,No
2821,Engineering,41,108727,6,43.7,94.4,Yes
2822,Sales,22,60310,10,44.9,87.7,Yes
2823,Finance,26,69444,6,43.9,88.6,Yes
2824,Operations,46,91607,10,43.4,97.3,No
2825,Finance,40,89652,9,48.9,97.7,No
2826,Marketing,36,81599,7,43.1,76.9,Yes
2827,Sales,43,84638,5,52.3,58.5,No
2828,Customer Support,54,89249,14,43.1,77.6,No
2829,Operations,35,58386,12,43.2,70.3,No
2830,Engineering,38,86430,6,41.2,58.2,No
2831,Customer Support,39,72061,10,31.4,81.4,No
2832,Finance,61,110404,9,38.6,87.3,No
2833,Finance,22,83834,3,47.0,72.8,No
2834,Operations,44,83899,12,47.8,100.0,Yes
2835,IT,36,87033,1,32.9,61.5,No
2836,Operations,43,53144,6,49.3,71.5,No
2837,Sales,31,72987,9,49.7,83.1,Yes
2838,Engineering,37,95229,7,46.5,82.5,Yes
2839,Customer Support,45,74911,14,40.0,93.0,Yes
2840,Engineering,65,150000,6,44.0,85.2,Yes
2841,Human Resources,46,61372,9,39.3,96.9,Yes
2842,Marketing,29,72699,6,38.5,75.7,Yes
2843,Marketing,33,77256,4,45.5,66.2,No
2844,Finance,33,95086,11,42.0,75.1,Yes
2845,Customer Support,22,47506,6,22.6,74.7,No
2846,Engineering,34,63492,6,44.5,67.8,No
2847,Sales,45,87901,12,40.8,100.0,Yes
2848,Engineering,25,63651,4,42.6,80.6,Yes
2849,IT,48,102099,3,47.6,97.4,Yes
2850,Finance,42,107359,2,51.4,66.1,No
2851,Engineering,30,87844,4,44.8,64.2,Yes
2852,IT,36,104444,5,46.3,61.7,No
2853,IT,53,117794,9,44.0,84.4,No
2854,IT,45,81531,6,44.2,87.4,Yes
2855,IT,38,57087,3,44.7,77.8,No
2856,Engineering,35,93031,3,37.7,73.0,No
2857,Operations,38,65817,11,38.9,54.2,No
2858,Marketing,32,58205,10,45.1,85.1,Yes
2859,IT,22,52292,6,42.2,29.0,Yes
2860,Operations,58,78301,8,44.6,69.8,No
2861,Operations,39,66987,6,42.1,72.5,No
2862,Operations,41,78091,11,42.6,71.7,No
2863,Engineering,37,96454,8,47.0,100.0,Yes
2864,Marketing,30,81919,12,37.6,98.4,Yes
2865,Customer Support,36,47385,16,38.1,84.6,Yes
2866,Customer Support,22,50041,14,34.8,80.0,No
2867,Sales,60,108766,10,38.8,90.6,Yes
2868,Engineering,25,85023,9,42.4,83.0,Yes
2869,Sales,27,63921,7,48.0,66.3,No
2870,Operations,33,73127,7,39.8,55.5,No
2871,IT,50,112782,2,38.2,70.0,No
2872,Engineering,38,85497,6,37.3,92.7,No
2873,Marketing,25,60390,4,41.5,85.6,Yes
2874,IT,50,104119,5,39.1,66.2,No
2875,Operations,45,80503,14,35.5,100.0,Yes
2876,Marketing,43,66089,5,39.6,84.6,Yes
2877,Finance,45,97070,3,47.2,76.5,Yes
2878,Marketing,61,106035,8,45.6,64.0,No
2879,Engineering,59,125217,7,46.8,83.9,Yes
2880,Finance,31,95321,11,39.0,100.0,Yes
2881,Operations,54,93752,5,39.3,61.7,No
2882,IT,41,95742,1,38.4,78.4,Yes
2883,Finance,42,96642,4,46.9,75.1,No
2884,Operations,22,54306,15,47.8,98.9,Yes
2885,Engineering,36,97989,9,42.0,95.5,No
2886,Marketing,29,47127,9,45.5,89.3,Yes
2887,Sales,46,87075,4,47.4,97.0,Yes
2888,Engineering,48,84884,8,40.1,65.2,No
2889,Operations,22,61970,3,42.6,74.5,No
2890,Customer Support,37,56430,11,32.9,64.4,No
2891,Sales,49,92050,12,44.5,93.6,Yes
2892,Human Resources,36,67390,2,37.6,67.4,No
2893,IT,45,107664,7,37.0,81.8,Yes
2894,Engineering,41,82572,1,39.1,88.4,Yes
2895,Finance,41,91318,4,49.0,87.8,Yes
2896,Operations,35,61732,5,42.1,88.6,Yes
2897,Finance,25,52789,2,49.3,82.9,No
2898,Engineering,26,70282,7,42.2,100.0,Yes
2899,Human Resources,45,65641,2,39.1,61.1,Yes
2900,Operations,38,66827,11,46.1,65.5,No
2901,Finance,36,66723,5,33.5,62.1,Yes
2902,Sales,33,88659,4,53.3,50.0,No
2903,Operations,34,63019,7,47.8,82.1,No
2904,Sales,48,94127,11,45.8,61.2,No
2905,Operations,34,67846,3,47.3,71.9,No
2906,Engineering,24,66663,6,42.2,55.1,No
2907,Customer Support,45,68113,4,35.6,75.3,Yes
2908,Human Resources,35,55278,5,39.9,76.1,Yes
2909,Engineering,38,82396,10,40.3,100.0,Yes
2910,Sales,54,109470,11,41.4,81.6,Yes
2911,Engineering,37,114787,9,40.4,62.2,No
2912,IT,40,104774,3,41.9,66.2,No
2913,Customer Support,26,54190,13,39.4,65.7,No
2914,Human Resources,35,53931,7,45.6,82.1,Yes
2915,Marketing,44,61893,5,39.8,89.7,Yes
2916,Operations,22,63623,16,41.2,100.0,Yes
2917,IT,40,123622,1,36.0,57.7,No
2918,Finance,39,110458,7,44.8,73.0,No
2919,Human Resources,38,58117,7,45.8,67.2,No
2920,Human Resources,48,58041,11,38.4,100.0,Yes
2921,Operations,41,59650,11,41.7,83.6,Yes
2922,Sales,52,73548,11,48.5,87.3,Yes
2923,Finance,28,74185,8,38.7,79.5,Yes
2924,Human Resources,39,77056,7,46.5,90.0,Yes
2925,Operations,38,66555,15,43.7,53.5,No
2926,Sales,27,71501,10,46.5,78.4,Yes
2927,Finance,47,120754,8,43.2,81.4,Yes
2928,Marketing,61,94032,8,31.0,100.0,Yes
2929,Finance,37,113694,7,42.7,75.0,Yes
2930,Sales,43,113776,4,43.5,71.4,No
2931,Finance,38,86661,8,44.6,61.5,No
2932,Finance,30,71242,8,47.6,80.1,No
2933,Finance,22,74669,5,45.0,80.5,Yes
2934,Finance,30,73933,7,40.3,83.7,Yes
2935,Operations,24,44631,7,50.6,100.0,Yes
2936,IT,55,136803,14,41.2,91.8,Yes
2937,Engineering,36,109259,4,47.1,50.6,No
2938,IT,34,88415,9,44.5,80.7,No
2939,Marketing,46,67763,4,37.0,67.5,No
2940,Sales,26,54806,7,49.2,69.0,No
2941,Sales,30,73158,13,48.5,90.9,Yes
2942,Engineering,38,88061,3,42.3,74.8,No
2943,Operations,48,74009,9,42.2,78.4,No
2944,Operations,43,84190,9,47.3,73.9,No
2945,Operations,40,77698,14,48.0,79.6,Yes
2946,Marketing,38,90262,7,39.4,78.0,No
2947,Marketing,42,67431,10,43.4,84.4,No
2948,Sales,40,79675,11,43.7,81.1,Yes
2949,Engineering,27,88885,9,39.8,73.6,Yes
2950,Marketing,38,79827,4,42.7,61.4,No
2951,Sales,27,84122,8,48.2,80.0,Yes
2952,Engineering,38,101205,3,44.1,71.6,Yes
2953,Finance,33,104604,7,42.4,84.6,No
2954,Operations,63,100533,6,39.4,66.9,Yes
2955,Customer Support,37,66023,8,36.8,80.1,No
2956,Customer Support,23,42863,6,39.5,69.7,No
2957,Finance,36,85983,5,51.6,80.5,Yes
2958,Human Resources,43,74677,5,36.1,74.8,No
2959,Finance,54,135620,8,42.5,93.5,Yes
2960,Operations,32,68781,12,43.4,91.7,Yes
2961,Sales,22,61621,6,36.0,64.5,No
2962,Human Resources,46,82531,3,37.6,84.8,Yes
2963,IT,24,48930,6,36.2,92.9,Yes
2964,Human Resources,33,44603,4,38.4,69.1,No
2965,Finance,35,93139,10,49.0,79.9,Yes
2966,Finance,37,87284,5,45.6,67.2,No
2967,Engineering,44,113009,5,42.7,71.1,Yes
2968,Human Resources,31,55430,5,47.8,99.4,Yes
2969,Engineering,35,98793,4,47.6,62.7,No
2970,Sales,37,70578,9,41.8,76.6,Yes
2971,Sales,39,89885,3,37.7,74.8,Yes
2972,IT,38,105493,9,31.7,84.7,Yes
2973,Engineering,42,119254,9,38.5,75.1,Yes
2974,Marketing,46,108849,7,38.7,71.5,No
2975,Engineering,41,103039,3,48.2,90.9,Yes
2976,Customer Support,42,63714,7,42.8,65.0,No
2977,Engineering,22,56166,8,45.7,67.5,No
2978,Human Resources,38,56321,13,38.0,80.7,No
2979,IT,42,94384,8,40.2,95.6,Yes
2980,IT,45,117201,6,39.4,93.7,Yes
2981,Engineering,31,77573,9,50.8,51.1,No
2982,IT,31,92186,3,38.5,77.7,No
2983,Marketing,32,68183,3,37.8,67.4,No
2984,Marketing,43,78166,5,43.3,87.9,Yes
2985,Sales,48,97094,3,41.1,87.0,Yes
2986,Sales,33,71164,12,47.2,76.1,Yes
2987,Operations,47,72044,7,45.2,69.2,No
2988,Marketing,39,56491,2,38.0,68.6,No
2989,Marketing,36,69899,4,39.6,68.3,Yes
2990,Operations,35,60320,9,40.6,67.4,No
2991,Operations,45,69195,6,48.1,71.2,No
2992,Engineering,41,105615,5,41.4,76.2,No
2993,Finance,60,128558,4,42.1,65.4,Yes
2994,Sales,29,73265,12,48.2,76.7,Yes
2995,Operations,43,83899,12,46.7,90.0,Yes
2996,Operations,32,67352,10,44.9,100.0,Yes
2997,Customer Support,29,47930,8,42.2,76.6,Yes
2998,Sales,37,74817,7,44.4,72.4,No
2999,Sales,39,86685,12,41.4,97.2,Yes
3000,Engineering,65,144446,10,42.6,72.9,Yes
3001,Engineering,36,111774,8,41.9,79.2,Yes
3002,Engineering,26,92408,7,47.7,92.6,Yes
3003,IT,40,86824,11,39.9,82.7,Yes
3004,Engineering,22,71686,6,48.4,64.6,No
3005,Engineering,37,103241,13,37.1,100.0,Yes
3006,Operations,38,78893,8,43.1,85.8,No
3007,Marketing,45,94119,6,39.7,81.1,Yes
3008,Operations,47,76262,14,42.7,83.6,Yes
3009,Sales,32,60405,10,49.5,64.5,No
3010,Marketing,36,61721,9,39.1,87.5,No
3011,Sales,30,74944,8,49.0,85.8,Yes
3012,Sales,26,70649,3,44.7,64.5,No
3013,IT,41,80053,6,40.6,84.3,Yes
3014,Sales,25,66441,10,39.6,86.6,Yes
3015,Marketing,33,75861,7,46.0,86.0,Yes
3016,Human Resources,28,43185,8,46.1,91.2,Yes
3017,Engineering,43,119139,4,37.0,61.4,No
3018,IT,56,109525,0,47.5,85.6,Yes
3019,Sales,24,77023,8,39.2,96.9,Yes
3020,Operations,22,47839,7,43.3,73.0,No
3021,Customer Support,36,47460,12,37.6,99.6,Yes
3022,Finance,38,82325,2,41.8,73.6,No
3023,Customer Support,40,58650,13,42.4,60.9,No
3024,Sales,33,71194,6,48.0,79.9,Yes
3025,Human Resources,35,56604,5,33.2,77.9,No
3026,Engineering,41,104379,7,47.9,100.0,Yes
3027,Operations,48,75997,14,50.7,73.7,No
3028,Customer Support,22,43761,11,40.7,68.0,No
3029,Engineering,34,66627,4,40.6,72.6,No
3030,Operations,40,74112,10,44.9,100.0,Yes
3031,Engineering,28,80113,8,40.9,100.0,Yes
3032,Finance,55,137190,9,46.9,87.9,No
3033,Marketing,31,57643,6,33.8,85.4,Yes
3034,Customer Support,37,41502,5,39.6,67.4,No
3035,Finance,43,103698,3,47.6,75.2,Yes
3036,Engineering,32,91311,2,41.0,90.0,Yes
3037,Sales,22,52961,6,47.2,51.8,No
3038,Engineering,33,67961,5,35.0,64.6,No
3039,Engineering,48,134382,4,38.2,64.9,Yes
3040,Engineering,34,108605,5,43.6,100.0,Yes
3041,IT,29,49931,4,42.8,77.3,No
3042,Finance,47,93219,7,40.7,91.8,Yes
3043,Marketing,34,87973,2,42.2,59.9,No
3044,Sales,32,69087,10,44.8,85.6,Yes
3045,IT,39,86294,6,33.7,77.8,Yes
3046,Operations,45,71818,14,43.1,76.3,Yes
3047,Sales,61,90839,6,47.9,93.9,Yes
3048,Operations,46,56565,9,49.3,72.6,Yes
3049,Marketing,49,100619,7,40.0,75.4,Yes
3050,Sales,32,53832,12,46.5,76.2,No
3051,Marketing,27,65025,5,41.7,86.6,Yes
3052,Marketing,38,84747,1,43.1,62.3,No
3053,Engineering,39,75571,9,39.4,88.7,Yes
3054,Customer Support,27,41732,6,37.7,72.4,Yes
3055,IT,36,105314,8,43.2,87.4,Yes
3056,Operations,41,76675,10,45.6,87.1,No
3057,Marketing,41,70868,7,43.4,73.4,No
3058,Human Resources,43,77548,4,43.2,62.9,No
3059,Operations,40,82668,11,44.6,100.0,Yes
3060,Marketing,32,70952,8,42.2,96.9,Yes
3061,Sales,32,64354,6,42.7,100.0,Yes
3062,Marketing,26,57779,10,44.4,100.0,Yes
3063,IT,55,119679,1,36.7,71.1,No
3064,Marketing,38,72683,2,43.5,88.1,Yes
3065,Sales,35,88985,11,45.5,100.0,Yes
3066,Operations,28,44690,11,41.1,66.8,No
3067,Engineering,65,103189,3,39.3,73.8,No
3068,Engineering,27,81965,6,42.9,88.5,Yes
3069,Engineering,33,81696,3,41.0,92.9,Yes
3070,Engineering,42,91319,3,40.3,74.1,Yes
3071,Operations,44,54374,5,45.7,77.7,No
3072,Marketing,47,84948,5,34.3,78.1,Yes
3073,Engineering,56,119447,9,42.4,100.0,Yes
3074,IT,43,108210,10,39.5,66.7,No
3075,IT,27,77745,3,36.1,62.4,No
3076,IT,35,86004,8,39.6,97.1,Yes
3077,Engineering,41,116949,6,36.7,91.5,Yes
3078,Marketing,58,77742,14,45.7,100.0,Yes
3079,Customer Support,24,49593,8,40.9,55.2,No
3080,Operations,50,59946,13,47.3,77.4,No
3081,Sales,39,72387,9,47.0,80.4,Yes
3082,Sales,46,74610,13,36.4,93.0,Yes
3083,Marketing,36,81115,6,36.3,97.2,Yes
3084,IT,29,78868,6,44.6,78.3,Yes
3085,Marketing,45,82332,2,48.9,88.8,Yes
3086,Marketing,44,67886,6,42.5,72.4,No
3087,Sales,47,88246,7,50.6,82.3,Yes
3088,Operations,37,59327,6,40.7,64.2,Yes
3089,IT,32,88514,6,38.5,98.0,Yes
3090,Human Resources,22,39842,3,42.7,80.1,Yes
3091,Operations,46,91159,10,40.8,65.5,No
3092,Customer Support,42,45818,17,31.5,100.0,Yes
3093,Engineering,28,71376,7,45.0,70.2,No
3094,Marketing,32,85357,6,38.1,95.6,Yes
3095,Engineering,33,82443,8,34.3,100.0,Yes
3096,Operations,23,42546,11,48.6,82.1,Yes
3097,Finance,29,79220,5,45.0,77.3,Yes
3098,Finance,26,67608,9,45.8,74.8,Yes
3099,Operations,33,55101,10,47.0,100.0,Yes
3100,Human Resources,30,45123,3,43.9,55.6,No
3101,IT,22,99350,11,43.0,100.0,Yes
3102,Marketing,58,93147,7,35.0,88.9,Yes
3103,Engineering,50,79650,2,37.7,67.7,No
3104,Operations,30,73443,7,48.0,78.7,No
3105,Operations,40,76416,8,46.3,69.7,No
3106,Engineering,42,89211,7,41.5,89.9,Yes
3107,IT,49,91722,6,34.3,68.8,No
3108,IT,29,87696,4,37.6,76.8,Yes
3109,Engineering,48,105155,7,40.8,80.8,No
3110,Customer Support,32,37475,11,35.0,81.3,No
3111,Sales,24,82171,8,40.8,66.8,No
3112,Engineering,45,98164,6,43.3,73.0,Yes
3113,Engineering,50,137125,6,47.9,76.2,No
3114,IT,63,149626,9,43.6,86.0,Yes
3115,Operations,26,47591,4,42.1,87.8,Yes
3116,Engineering,44,119655,7,41.7,77.7,No
3117,Marketing,33,62528,9,43.5,91.3,Yes
3118,Finance,45,70199,9,40.6,99.4,Yes
3119,Sales,23,59549,6,45.9,100.0,Yes
3120,IT,25,78678,2,39.6,54.9,No
3121,IT,30,75377,5,39.5,71.8,Yes
3122,Marketing,38,71354,6,34.7,83.2,Yes
3123,Customer Support,31,60744,10,38.2,100.0,No
3124,Human Resources,44,67663,3,41.6,56.1,No
3125,Customer Support,48,57913,5,41.4,73.3,Yes
3126,Operations,43,80687,3,37.0,80.6,No
3127,Finance,54,112437,9,46.8,76.4,Yes
3128,Engineering,42,62673,0,44.9,46.3,No
3129,IT,25,79020,8,46.9,78.3,Yes
3130,Human Resources,51,77184,4,38.5,70.3,No
3131,Engineering,31,85657,7,42.3,97.2,Yes
3132,Sales,47,104758,6,40.9,99.0,Yes
3133,Finance,53,97017,3,42.8,65.4,No
3134,Marketing,42,83197,3,39.7,91.3,Yes
3135,Operations,23,40542,3,44.6,83.7,Yes
3136,IT,28,83081,7,40.8,56.2,No
3137,Sales,51,125675,10,48.2,96.9,Yes
3138,Operations,36,56150,11,43.2,67.0,No
3139,Engineering,38,84350,3,47.1,81.7,Yes
3140,IT,45,90466,3,31.1,90.7,Yes
3141,IT,44,101848,9,46.2,78.1,Yes
3142,Marketing,40,64721,9,35.5,89.5,Yes
3143,Operations,35,69107,6,47.3,70.8,No
3144,Engineering,34,100981,7,44.7,69.2,No
3145,Marketing,46,90300,5,36.7,83.0,Yes
3146,IT,43,72408,12,45.9,100.0,Yes
3147,Marketing,35,82173,10,36.3,60.0,No
3148,Human Resources,48,80070,6,34.7,66.1,No
3149,Marketing,36,81640,8,39.2,83.2,No
3150,IT,29,84104,6,39.4,65.8,Yes
3151,Engineering,30,86774,9,39.6,100.0,Yes
3152,Engineering,28,93774,9,42.3,76.5,Yes
3153,Operations,35,83754,16,45.5,100.0,No
3154,IT,50,92560,7,40.7,72.3,Yes
3155,Sales,29,82249,9,40.3,70.1,No
3156,Engineering,39,95350,6,38.6,96.0,Yes
3157,Sales,31,71776,7,53.4,85.7,Yes
3158,Engineering,35,70026,3,37.8,63.3,No
3159,Marketing,22,54756,4,36.9,90.8,Yes
3160,Operations,35,55276,6,37.8,86.8,Yes
3161,Operations,36,61407,10,47.9,54.9,No
3162,Finance,43,79267,7,46.8,89.1,Yes
3163,Human Resources,40,58757,3,41.6,68.1,No
3164,IT,26,70994,3,46.1,62.2,No
3165,Marketing,48,87045,8,38.1,74.4,No
3166,Customer Support,40,45088,13,33.4,94.9,Yes
3167,Finance,39,70250,6,44.1,73.8,Yes
3168,Sales,37,84764,11,46.9,48.1,No
3169,Operations,32,54583,5,44.8,72.6,Yes
